leaf_id,date_processed,leaf_area_cm2,lesion_area_cm2,severity_pct,lesion_count,mean_lesion_size_px,leaf_mean_r,leaf_mean_g,leaf_mean_b,lesion_mean_r,lesion_mean_g,lesion_mean_b,lesion_to_leaf_color_ratio_g,exg_mean,ndvi_proxy_mean,leaf_solidity,leaf_circularity,leaf_aspect_ratio,damage_pct_inpaint,lesion_glcm_contrast,lesion_glcm_dissimilarity
1763952197,2025-11-24T10:43:20.214610,64.26221703300001,11.089261726200002,17.256270073137113,1604,163.13092269326683,135.9087797511096,133.43492643421945,103.81068500919984,120.29932126178046,111.0357636951487,81.8353906948659,0.8321341845224229,27.150388108129494,-0.01086887207296338,1.0004968404772572,0.4261892280711302,0.24239417989417988,15.891053736170427,5.105720389763635,0.4254378080558527
1763952869,2025-11-24T10:54:32.123534,64.158385788,11.4396180129,17.83027716859989,1586,170.19482976040354,129.97161135625015,127.68546714402727,99.76793537136365,114.3671632169941,105.53238444183471,78.0268144586169,0.8265027085877814,25.63138756044072,-0.010606557904618277,1.000598820601015,0.42566256067261793,0.24240422721268165,16.17578931716424,5.314215461677057,0.4370631048424546
1763956818,2025-11-24T12:00:25.386270,78.4282740192,5.062302945000001,6.45469125555498,1663,71.82802164762478,94.69419731631824,94.38620182082275,77.3237407272916,102.54153202176644,94.19640853913772,74.42360820426957,0.9979891840330082,16.754465598035654,0.005172042265740252,0.9792494628418307,0.29021091679287403,0.16426585797321203,37.56751988752792,6.01737623627206,0.2839188567326256
1763957837,2025-11-24T12:17:23.871170,75.90441192390001,5.111082440100001,6.7335775491209295,1633,73.85241886099205,93.1059803834534,93.5514877118812,74.78889125250761,107.31207038084263,98.61914909494946,77.87363288861619,1.054169757285695,19.20810378780138,0.009871780014033374,0.9733926124315997,0.28333710755418146,0.16960124287933714,34.2513312177734,6.181890391276526,0.28658345884733005
1763960023,2025-11-24T12:53:48.588838,56.44715707260001,3.3372633546000006,5.9121903168794665,1346,58.5037147102526,98.99724684404389,98.72638945406877,80.1076546294614,105.39769639092779,96.61338988647043,75.91174154877709,0.9785974187926584,18.347877434632252,0.005782182324269197,0.9838519648955116,0.28975088813601474,0.22362869198312235,36.40274465617133,5.295883846612797,0.243176870073627
1763960081,2025-11-24T12:54:46.124807,52.8658267221,3.1328641323000004,5.926066660734428,1372,53.879737609329446,99.85300952926077,99.3313388182498,80.71874932360446,104.32638015232065,95.67176656791526,75.41568929832393,0.963157928868445,18.090918783634393,0.004146843473124881,0.9805554736736607,0.2924884091963924,0.237546699875467,36.758015501978406,5.054609646768295,0.2367763818065769
1763962595,2025-11-24T13:36:41.951510,75.52053297810001,4.8073866435,6.365668320818235,1744,65.04300458715596,85.86262928729319,85.20984959996767,69.29041836024065,98.46638162824526,90.42816590999252,71.19169568475338,1.0612407642370352,15.266651552401513,0.0030440633686649454,0.9753833497221742,0.27741649105447375,0.1646998460749102,37.49297228234356,5.775370729226795,0.275519158351887
1763963336,2025-11-24T13:48:57.384880,5.6661769899,0.006484155300000001,0.11443615883439666,4,38.25,139.01077046200794,147.52227765353518,130.44002572943702,119.94117647058823,113.33333333333334,97.15032679738562,0.7682455500009524,25.593759115625396,0.06807065035066158,1.1585199948009186,0.6220735545835384,0.5131578947368421,52.52220371912295,0.18754751746406564,0.012236026511390776
1763965087,2025-11-24T14:18:11.604200,59.85532233450001,1.9154109996000002,3.200067972060651,281,160.83985765124555,182.61618230673102,171.86315100064078,146.04360832516136,122.47251969200815,115.10969997344898,95.67417470572617,0.6697753375476038,15.066511369389207,-0.033978101889456776,1.116208253181444,0.6557091699400674,0.34702549575070823,33.7321624762391,4.009115127640127,0.17110082967854387
1763965188,2025-11-24T14:19:48.864100,30.040921984500002,0.004407530400000001,0.01467175475597627,7,14.857142857142858,148.48368261044374,170.64490544477283,82.10906615691724,113.79807692307693,104.32692307692308,83.82692307692308,0.6113685187671027,110.69706212218468,0.07544665056093915,1.0002638790502612,0.7162314730863333,0.610248447204969,10.68809119059879,0.09672544080604537,0.004296687969690032
1772640833,2026-03-05T00:13:54.398222,0.5966694279000001,0.024368557500000002,4.084096881880815,35,16.428571428571427,56.16748348604305,56.99772711130052,54.12344626749059,65.62608695652175,59.026086956521745,51.14086956521739,1.0355866794698745,3.7045244690674055,0.014789334074858966,1.5548315847598013,0.965064324280703,2.1142857142857143,59.189612715468996,0.5741209208196306,0.15823425246648115
1772640924,2026-03-05T00:15:25.229385,0.6042130857000001,0.026953743600000003,4.4609665427509295,35,18.17142857142857,60.04075191134179,59.64964578803394,56.403521077365504,69.29716981132076,62.63679245283019,54.27044025157233,1.0500781961960197,2.8550185873605947,0.002686746604834422,1.4246315263552336,1.0298337079824567,2.0945945945945947,61.967213114754095,1.7968075927523728,0.2223899913718723
1772641000,2026-03-05T00:16:41.529221,0.6722331462000001,0.042592000500000005,6.335897112596142,45,22.333333333333332,60.536754507628295,61.93556928508385,58.61694616063548,72.01890547263682,64.91741293532338,56.40696517412935,1.048144284207906,4.717437901903922,0.020548621825286335,1.5994756478773822,0.9667847978886818,2.012987012987013,54.928829403016785,0.9421085335542669,0.2432684341342171
1772641755,2026-03-05T00:29:16.031120,0.5954404050000001,0.032802197400000004,5.5088967971530245,40,19.35,59.635871886120995,61.31829181494662,57.55330960854092,70.55813953488372,63.697674418604656,55.39793281653747,1.0388037979081155,5.447402135231316,0.023514752076918468,1.388682975043242,0.29867007233604315,2.037037037037037,59.85006247396918,0.6581761617732839,0.17693952945751507
